0			,	1.38302E+07
0.00573352	,	7.97024E+07
0.0060144	,	8.64121E+07
0.0124442	,	2.04894E+08
0.0126281	,	2.06953E+08
0.0135813	,	2.09689E+08
0.0166852	,	2.16806E+08
0.0197402	,	2.04781E+08
0.0233509	,	2.09974E+08
0.0283051	,	3.99987E+08
