0			,	1.32319E+07
0.00557846	,	7.62988E+07
0.00562173	,	7.73279E+07
0.0112255	,	1.91398E+08
0.0114736	,	1.94711E+08
0.0163028	,	2.12794E+08
0.0169273	,	2.15367E+08
0.0179768	,	2.1291E+08
0.0189435	,	2.14711E+08
0.0205675	,	1.98469E+08
0.0228342	,	2.05402E+08
0.0254745	,	2.96136E+08
0.0290203	,	4.99699E+08
