-0.13,-1.8755E-34
-0.117502,-3.05627E-05
-0.105008,-0.000121202
-0.0925173,-0.000269216
-0.0800279,-0.000471946
-0.0675396,-0.000726758
-0.0550516,-0.00103104
-0.0425632,-0.00138219
-0.0300739,-0.00177761
-0.0175833,-0.00221468
-0.00509116,-0.00269081
0.00740289,-0.00320338
0.019899,-0.00374981
0.0323973,-0.00432749
0.0448978,-0.00493381
0.0574006,-0.00556618
0.0699055,-0.00622198
0.0824124,-0.00689862
0.0949211,-0.00759349
0.107432,-0.00830399
0.119943,-0.00902751
0.132457,-0.00976145
0.144971,-0.0105032
0.157485,-0.0112502
0.17,-0.0119997
