-0.13,3.13879E-34
-0.117501,-1.86514E-05
-0.105003,-7.47801E-05
-0.0925067,-0.000166492
-0.0800108,-0.000292242
-0.0675153,-0.000450392
-0.0550199,-0.000639327
-0.0425244,-0.000857425
-0.0300286,-0.00110307
-0.0175322,-0.00137463
-0.00503528,-0.0016705
0.00746241,-0.00198906
0.0199609,-0.00232868
0.0324602,-0.00268774
0.0449604,-0.00306462
0.0574615,-0.00345771
0.0699634,-0.00386538
0.0824661,-0.00428602
0.0949694,-0.004718
0.107473,-0.0051597
0.119978,-0.00560951
0.132483,-0.00606579
0.144989,-0.00652694
0.157494,-0.00699134
0.17,-0.00745734
