0,0
0.00625,4.40358E-06
0.0125,1.38609E-05
0.021875,3.93805E-05
0.0359375,8.45202E-05
0.0570313,0.00015696
0.0886719,0.000269845
0.100537,0.000313111
0.118335,0.00037795
0.122784,0.000394105
0.127234,0.000410639
0.133908,0.000435549
0.143919,0.000473131
0.158936,0.000529891
0.181462,0.000616053
0.189909,0.000648046
0.202579,0.000696839
0.221585,0.000771495
0.250094,0.000884922
0.260785,0.00092716
0.271475,0.000969865
0.282166,0.00101352
0.298202,0.00107943
0.322257,0.0011791
0.331277,0.00121601
0.344807,0.00127318
0.365103,0.00136006
0.395547,0.00149128
0.403158,0.00152388
0.410769,0.00155758
0.422185,0.00160845
0.439309,0.00168499
0.464996,0.00179994
0.503527,0.00197929
0.517975,0.00204643
0.532424,0.00211431
0.546873,0.00218421
0.568546,0.0022894
0.601056,0.00244966
0.633566,0.00261386
0.641693,0.00265466
0.649821,0.00269643
0.657948,0.00273911
0.67014,0.00280344
0.688426,0.00289933
0.695284,0.00293488
0.70557,0.00299035
0.721,0.00307522
0.744144,0.00320205
0.74993,0.00323311
0.755716,0.00326515
0.761502,0.00329811
0.770181,0.003348
0.7832,0.00342282
0.802728,0.0035329100000000002
0.80761,0.00356109
0.812492,0.00359026
0.819815,0.00363419
0.830799,0.00370032
0.847276,0.00379839
0.863753,0.0038968
0.880229,0.00400056
0.904945,0.00415266
0.911123,0.0041907
0.917302,0.0042314
0.92657,0.00429276
0.940472,0.00438428
0.961326,0.00451693
0.982179,0.00466228
1,0.00478339
