0,0
0.00625,-6.25E-06
0.0125,-1.25E-05
0.021875,-2.1875E-05
0.0359375,-3.59375E-05
0.0570313,-5.70313E-05
0.0886719,-8.86719E-05
0.100537,-0.000100537
0.112402,-0.000112402
0.124268,-0.000124268
0.142065,-0.000142065
0.14874,-0.00014874
0.158751,-0.000158751
0.173768,-0.000173768
0.196293,-0.000196293
0.230081,-0.000230081
0.238528,-0.000238528
0.246975,-0.000246975
0.259646,-0.000259646
0.278652,-0.000278652
0.30716,-0.00030716
0.317851,-0.000317851
0.333887,-0.000333887
0.339901,-0.000339901
0.348921,-0.000348921
0.362452,-0.000362452
0.382748,-0.000382748
0.413191,-0.000413191
0.420802,-0.000420802
0.428413,-0.000428413
0.439829,-0.000439829
0.456954,-0.000456954
0.482641,-0.000482641
0.521171,-0.000521171
0.53562,-0.00053562
0.557293,-0.000557293
0.589803,-0.000589803
0.601994,-0.000601994
0.620281,-0.000620281
0.647711,-0.000647711
0.657997,-0.000657998
0.673427,-0.000673427
0.696571,-0.000696571
0.70525,-0.00070525
0.718269,-0.000718269
0.737797,-0.000737797
0.767089,-0.000767089
0.778073,-0.000778073
0.79455,-0.00079455
0.819265,-0.000819265
0.828533,-0.000828533
0.842435,-0.000842435
0.863289,-0.000863289
0.871109,-0.000871109
0.882839,-0.000882839
0.900434,-0.000900434
0.926826,-0.000926826
0.936723,-0.000936723
0.951569,-0.000951569
0.973838,-0.000973838
0.980378,-0.000980378
0.990189,-0.000990189
1,-0.001
