0,0
0.00625,9.93466E-06
0.0125,2.67063E-05
0.021875,5.75025E-05
0.0359375,0.000106288
0.0570313,0.000181796
0.0886719,0.000298035
0.100537,0.000341424
0.112402,0.000384754
0.124268,0.000429489
0.142065,0.000497315
0.14874,0.000522917
0.158751,0.000561064
0.173768,0.000617583
0.196293,0.000705993
0.230081,0.000839573
0.238528,0.000872186
0.246975,0.000906429
0.259646,0.000958145
0.278652,0.0010364
0.30716,0.00115281
0.317851,0.00119796
0.333887,0.00126623
0.339901,0.00129181
0.348921,0.00132967
0.362452,0.00138656
0.382748,0.00147565
0.413191,0.00160903
0.420802,0.00164212
0.428413,0.00167664
0.439829,0.00172871
0.456954,0.00180705
0.482641,0.00192386
0.521171,0.00210699
0.53562,0.00217351
0.557293,0.00228002
0.589803,0.00243862
0.601994,0.00250073
0.620281,0.00259394
0.647711,0.00273399
0.657997,0.00278848
0.673427,0.00286978
0.696571,0.00299231
0.70525,0.00304007
0.718269,0.00311178
0.737797,0.00321672
0.767089,0.0033849
0.778073,0.0034462
0.79455,0.00354054
0.819265,0.0036882
0.828533,0.00374133
0.842435,0.00382445
0.863289,0.00395435
0.871109,0.00400158
0.882839,0.00407161
0.900434,0.00418602
0.926826,0.00435219
0.936723,0.00441832
0.951569,0.00451965
0.973838,0.00466485
0.980378,0.00470943
0.990189,0.00477985
1,0.00485015
