0,0
0.00625,9.87497E-06
0.0125,2.66735E-05
0.021875,5.75511E-05
0.0359375,0.000106469
0.0570313,0.000182166
0.0886719,0.000298007
0.100537,0.000341297
0.118335,0.000408124
0.145032,0.000509493
0.155043,0.000547098
0.17006,0.000604488
0.192585,0.000692685
0.201032,0.000725854
0.213703,0.000775398
0.232709,0.000850534
0.261217,0.000966447
0.271908,0.00100977
0.287944,0.00107453
0.311999,0.00117552
0.321019,0.00121354
0.334549,0.0012704
0.354845,0.00135634
0.385289,0.00148949
0.396705,0.00153895
0.41383,0.00161407
0.439517,0.00173048
0.449149,0.00177393
0.463598,0.00183857
0.485271,0.00194
0.493399,0.00197819
0.50559,0.00203537
0.523877,0.00212115
0.551307,0.00225493
0.561593,0.00230479
0.577023,0.0023796
0.600167,0.00249658
0.608846,0.00254043
0.621865,0.00260548
0.626747,0.00263001
0.63407,0.00266812
0.645054,0.0027257
0.661531,0.00281249
0.686246,0.00294256
0.710961,0.00307763
0.71714,0.00311099
0.726408,0.00316036
0.729883,0.00317968
0.735097,0.00320897
0.742917,0.00325316
0.754647,0.0033198
0.772242,0.00341868
0.77884,0.00345614
0.788737,0.00351413
0.803583,0.00360183
0.825852,0.00373199
0.859255,0.00393723
0.871781,0.00401218
0.876478,0.00404163
0.883524,0.00408641
0.894093,0.00415404
0.909946,0.00425521
0.9258,0.00435681
0.941653,0.00446258
0.965433,0.00461979
0.971378,0.00466031
0.977323,0.00470157
0.986241,0.0047639
0.999617,0.00485761
1,0.00486026
