0,0
0.00625,-6.25E-06
0.0125,-1.25E-05
0.021875,-2.1875E-05
0.0359375,-3.59375E-05
0.0570313,-5.70313E-05
0.0886719,-8.86719E-05
0.100537,-0.000100537
0.118335,-0.000118335
0.122784,-0.000122784
0.127234,-0.000127234
0.133908,-0.000133908
0.143919,-0.000143919
0.158936,-0.000158936
0.181462,-0.000181462
0.189909,-0.000189909
0.202579,-0.000202579
0.221585,-0.000221585
0.250094,-0.000250094
0.260785,-0.000260785
0.271475,-0.000271475
0.282166,-0.000282166
0.298202,-0.000298202
0.322257,-0.000322256
0.331277,-0.000331277
0.344807,-0.000344807
0.365103,-0.000365103
0.395547,-0.000395547
0.403158,-0.000403158
0.410769,-0.000410769
0.422185,-0.000422185
0.439309,-0.000439309
0.464996,-0.000464996
0.503527,-0.000503526
0.517975,-0.000517975
0.532424,-0.000532424
0.546873,-0.000546873
0.568546,-0.000568546
0.601056,-0.000601056
0.633566,-0.000633566
0.641693,-0.000641693
0.649821,-0.000649821
0.657948,-0.000657948
0.67014,-0.00067014
0.688426,-0.000688426
0.695284,-0.000695284
0.70557,-0.00070557
0.721,-0.000721
0.744144,-0.000744144
0.74993,-0.00074993
0.755716,-0.000755716
0.761502,-0.000761502
0.770181,-0.000770181
0.7832,-0.0007832
0.802728,-0.000802728
0.80761,-0.00080761
0.812492,-0.000812492
0.819815,-0.000819815
0.830799,-0.000830799
0.847276,-0.000847276
0.863753,-0.000863753
0.880229,-0.000880229
0.904945,-0.000904944
0.911123,-0.000911123
0.917302,-0.000917302
0.92657,-0.00092657
0.940472,-0.000940472
0.961326,-0.000961326
0.982179,-0.000982179
1,-0.001
